-31.45289322927466,-64.213135141559361,9,gps,21:00:00
-31.45289322927466,-64.213135141559361,9,gps,21:00:00
-31.45279768472127,-64.213110895467781,10,gps,21:00:00
-31.45279768472127,-64.213110895467781,10,gps,21:00:00
-31.452700471561506,-64.213082060030461,11,gps,21:00:00
-31.452700471561506,-64.213082060030461,11,gps,21:00:00
-31.45261720965423,-64.213060053410761,9,gps,21:00:00
-31.45261720965423,-64.213060053410761,9,gps,21:00:00
-31.45253928977108,-64.213039544802461,8,gps,21:00:00
-31.45253928977108,-64.213039544802461,8,gps,21:00:00
-31.452466824878027,-64.213012368753751,8,gps,21:00:00
-31.452466824878027,-64.213012368753751,8,gps,21:00:00
-31.452391922977313,-64.212991563133871,8,gps,21:00:00
-31.452391922977313,-64.212991563133871,8,gps,21:00:00
-31.452319274566268,-64.212971998076011,8,gps,21:00:00
-31.452319274566268,-64.212971998076011,8,gps,21:00:00
-31.452271018463026,-64.21295852068421,5,gps,21:00:00
-31.452271018463026,-64.21295852068421,5,gps,21:00:00
-31.452243144817253,-64.212947903035671,2,gps,21:00:00
-31.452243144817253,-64.212947903035671,2,gps,21:00:00
-31.452227457928647,-64.21294491356641,1,gps,21:00:00
-31.452227457928647,-64.21294491356641,1,gps,21:00:00
-31.452216756443292,-64.212939443645441,1,gps,21:00:00
-31.452216756443292,-64.212939443645441,1,gps,21:00:00
-31.452205892369513,-64.212936428329311,1,gps,21:00:00
-31.452205892369513,-64.212936428329311,1,gps,21:00:00
-31.45219426416249,-64.212930567360971,0,gps,21:00:00
-31.45219426416249,-64.212930567360971,0,gps,21:00:00
-31.452181239426036,-64.212924473362621,1,gps,21:00:00
-31.452181239426036,-64.212924473362621,1,gps,21:00:00
-31.452160403248627,-64.21291620390261,2,gps,21:00:00
-31.452160403248627,-64.21291620390261,2,gps,21:00:00
-31.452128706973514,-64.212907234103271,3,gps,21:00:00
-31.452128706973514,-64.212907234103271,3,gps,21:00:00
-31.45210039847536,-64.212898683621281,2,gps,21:00:00
-31.45210039847536,-64.212898683621281,2,gps,21:00:00
-31.45208460041299,-64.212891514789091,1,gps,21:00:00
-31.45208460041299,-64.212891514789091,1,gps,21:00:00
-31.452084547675756,-64.212891489274011,0,gps,21:00:00
-31.452084547675756,-64.212891489274011,0,gps,21:00:00
-31.4520806788779,-64.212890386500671,0,gps,21:00:00
-31.4520806788779,-64.212890386500671,0,gps,21:00:00
-31.45208067724878,-64.212890387083231,0,gps,21:00:00
-31.45208067724878,-64.212890387083231,0,gps,21:00:00
-31.45208067723347,-64.212890387078231,0,gps,21:00:00
-31.45208067723347,-64.212890387078231,0,gps,21:00:00
-31.45208067723328,-64.212890387078131,0,gps,21:00:00
-31.45208067723328,-64.212890387078131,0,gps,21:00:00
-31.452080677233276,-64.212890387078131,0,gps,21:00:00
-31.452080677233276,-64.212890387078131,0,gps,21:00:00
-31.452070613236263,-64.212887219527121,1,gps,21:00:00
-31.452070613236263,-64.212887219527121,1,gps,21:00:00
-31.45204387208291,-64.212878749793961,2,gps,21:00:00
-31.45204387208291,-64.212878749793961,2,gps,21:00:00
-31.452009186761558,-64.212870676620231,3,gps,21:00:00
-31.452009186761558,-64.212870676620231,3,gps,21:00:00
-31.45197321968948,-64.212861088076451,4,gps,21:00:00
-31.45197321968948,-64.212861088076451,4,gps,21:00:00
-31.451934854618635,-64.212847704730141,4,gps,21:00:00
-31.451934854618635,-64.212847704730141,4,gps,21:00:00
-31.451887166969364,-64.21283116208641,5,gps,21:00:00
-31.451887166969364,-64.21283116208641,5,gps,21:00:00
-31.45182873899751,-64.212810094393561,6,gps,21:00:00
-31.45182873899751,-64.212810094393561,6,gps,21:00:00
-31.451770963322264,-64.212788473224991,6,gps,21:00:00
-31.451770963322264,-64.212788473224991,6,gps,21:00:00
-31.451702027940904,-64.21276751152461,7,gps,21:00:00
-31.451702027940904,-64.21276751152461,7,gps,21:00:00
-31.451630580037197,-64.21274126261871,7,gps,21:00:00
-31.451630580037197,-64.21274126261871,7,gps,21:00:00
-31.45155291397778,-64.212712630483721,8,gps,21:00:00
-31.45155291397778,-64.212712630483721,8,gps,21:00:00
-31.4514771158898,-64.21268702669171,8,gps,21:00:00
-31.4514771158898,-64.21268702669171,8,gps,21:00:00
-31.451410741630955,-64.212664972316381,7,gps,21:00:00
-31.451410741630955,-64.212664972316381,7,gps,21:00:00
-31.4513429129114,-64.212644581130971,7,gps,21:00:00
-31.4513429129114,-64.212644581130971,7,gps,21:00:00
-31.45126829948807,-64.212622737495321,7,gps,21:00:00
-31.45126829948807,-64.212622737495321,7,gps,21:00:00
-31.4511830660162,-64.21259753664611,7,gps,21:00:00
-31.4511830660162,-64.21259753664611,7,gps,21:00:00
-31.451097172903907,-64.212569846270141,9,gps,21:00:00
-31.451097172903907,-64.212569846270141,9,gps,21:00:00
-31.45099386245893,-64.212530432942561,11,gps,21:00:00
-31.45099386245893,-64.212530432942561,11,gps,21:00:00
-31.45091057943066,-64.212506003610241,9,gps,21:00:00
-31.45091057943066,-64.212506003610241,9,gps,21:00:00
-31.45081237438564,-64.212481016704861,10,gps,21:00:00
-31.45081237438564,-64.212481016704861,10,gps,21:00:00
-31.45070955096931,-64.212452162621471,11,gps,21:00:00
-31.45070955096931,-64.212452162621471,11,gps,21:00:00
-31.45060810666783,-64.212413692362191,11,gps,21:00:00
-31.45060810666783,-64.212413692362191,11,gps,21:00:00
-31.450517537486387,-64.21238781924041,9,gps,21:00:00
-31.450517537486387,-64.21238781924041,9,gps,21:00:00
-31.45041246129902,-64.212350353181751,11,gps,21:00:00
-31.45041246129902,-64.212350353181751,11,gps,21:00:00
-31.450306191429227,-64.212320043950941,11,gps,21:00:00
-31.450306191429227,-64.212320043950941,11,gps,21:00:00
-31.450203671917098,-64.212294406680431,11,gps,21:00:00
-31.450203671917098,-64.212294406680431,11,gps,21:00:00
-31.450106022581586,-64.212264638865341,11,gps,21:00:00
-31.450106022581586,-64.212264638865341,11,gps,21:00:00
-31.450009192291283,-64.212235171858371,11,gps,21:00:00
-31.450009192291283,-64.212235171858371,11,gps,21:00:00
-31.449916153917464,-64.212201297201321,11,gps,21:00:00
-31.449916153917464,-64.212201297201321,11,gps,21:00:00
-31.449826147084792,-64.212169348961481,10,gps,21:00:00
-31.449826147084792,-64.212169348961481,10,gps,21:00:00
-31.449739307624515,-64.212138746948381,9,gps,21:00:00
-31.449739307624515,-64.212138746948381,9,gps,21:00:00
-31.44965563567662,-64.212115005353041,9,gps,21:00:00
-31.44965563567662,-64.212115005353041,9,gps,21:00:00
-31.449570022945483,-64.212093504421361,9,gps,21:00:00
-31.449570022945483,-64.212093504421361,9,gps,21:00:00
-31.44948471247607,-64.212063672377081,9,gps,21:00:00
-31.44948471247607,-64.212063672377081,9,gps,21:00:00
-31.4494008947843,-64.212038276158131,9,gps,21:00:00
-31.4494008947843,-64.212038276158131,9,gps,21:00:00
-31.449307426334222,-64.21201458808261,10,gps,21:00:00
-31.449307426334222,-64.21201458808261,10,gps,21:00:00
-31.449209975382338,-64.211992447617761,10,gps,21:00:00
-31.449209975382338,-64.211992447617761,10,gps,21:00:00
-31.449113147682898,-64.211973397946151,10,gps,21:00:00
-31.449113147682898,-64.211973397946151,10,gps,21:00:00
-31.449032729658224,-64.211956993035561,8,gps,21:00:00
-31.449032729658224,-64.211956993035561,8,gps,21:00:00
-31.448961905240587,-64.211941329870461,7,gps,21:00:00
-31.448961905240587,-64.211941329870461,7,gps,21:00:00
-31.448897900732256,-64.211923007151011,7,gps,21:00:00
-31.448897900732256,-64.211923007151011,7,gps,21:00:00
-31.448836113723825,-64.211904445154691,7,gps,21:00:00
-31.448836113723825,-64.211904445154691,7,gps,21:00:00
-31.448773688952677,-64.21188832574531,7,gps,21:00:00
-31.448773688952677,-64.21188832574531,7,gps,21:00:00
-31.44870518733362,-64.211868108495521,7,gps,21:00:00
-31.44870518733362,-64.211868108495521,7,gps,21:00:00
-31.448629136295487,-64.211847089386281,9,gps,21:00:00
-31.448629136295487,-64.211847089386281,9,gps,21:00:00
-31.44855134409806,-64.211826520977371,9,gps,21:00:00
-31.44855134409806,-64.211826520977371,9,gps,21:00:00
-31.448468781253375,-64.211800454184061,9,gps,21:00:00
-31.448468781253375,-64.211800454184061,9,gps,21:00:00
-31.448373364625336,-64.211766919100131,10,gps,21:00:00
-31.448373364625336,-64.211766919100131,10,gps,21:00:00
-31.448270153529222,-64.211730720640391,11,gps,21:00:00
-31.448270153529222,-64.211730720640391,11,gps,21:00:00
-31.44816008446246,-64.211696031972991,12,gps,21:00:00
-31.44816008446246,-64.211696031972991,12,gps,21:00:00
-31.44804591273868,-64.211660843712221,13,gps,21:00:00
-31.44804591273868,-64.211660843712221,13,gps,21:00:00
-31.447929147860744,-64.211626314945591,13,gps,21:00:00
-31.447929147860744,-64.211626314945591,13,gps,21:00:00
-31.447810684479375,-64.21159130466371,13,gps,21:00:00
-31.447810684479375,-64.21159130466371,13,gps,21:00:00
-31.4477039081339,-64.211566282439861,12,gps,21:00:00
-31.4477039081339,-64.211566282439861,12,gps,21:00:00
-31.44758892796944,-64.211529203062811,13,gps,21:00:00
-31.44758892796944,-64.211529203062811,13,gps,21:00:00
-31.447468449582377,-64.211492898659561,13,gps,21:00:00
-31.447468449582377,-64.211492898659561,13,gps,21:00:00
-31.44734875459604,-64.211455626749581,13,gps,21:00:00
-31.44734875459604,-64.211455626749581,13,gps,21:00:00
-31.447245999553484,-64.211426653180961,11,gps,21:00:00
-31.447245999553484,-64.211426653180961,11,gps,21:00:00
-31.447157972485137,-64.211402077819231,9,gps,21:00:00
-31.447157972485137,-64.211402077819231,9,gps,21:00:00
-31.447081599637507,-64.211383423004691,8,gps,21:00:00
-31.447081599637507,-64.211383423004691,8,gps,21:00:00
-31.446982310651187,-64.211368703188231,11,gps,21:00:00
-31.446982310651187,-64.211368703188231,11,gps,21:00:00
-31.44687807069371,-64.21133929984751,11,gps,21:00:00
-31.44687807069371,-64.21133929984751,11,gps,21:00:00
-31.44676334020274,-64.211312618624561,12,gps,21:00:00
-31.44676334020274,-64.211312618624561,12,gps,21:00:00
-31.446633489716604,-64.211276175000381,14,gps,21:00:00
-31.446633489716604,-64.211276175000381,14,gps,21:00:00
-31.446508976457302,-64.211231365326061,14,gps,21:00:00
-31.446508976457302,-64.211231365326061,14,gps,21:00:00
-31.44639948876996,-64.211202504151371,12,gps,21:00:00
-31.44639948876996,-64.211202504151371,12,gps,21:00:00
-31.44631068574484,-64.211179152079911,10,gps,21:00:00
-31.44631068574484,-64.211179152079911,10,gps,21:00:00
-31.44622969722353,-64.21115708833831,9,gps,21:00:00
-31.44622969722353,-64.21115708833831,9,gps,21:00:00
-31.446166391530546,-64.2111414205191,6,gps,21:00:00
-31.446166391530546,-64.2111414205191,6,gps,21:00:00
-31.44612105752371,-64.211131928021631,5,gps,21:00:00
-31.44612105752371,-64.211131928021631,5,gps,21:00:00
-31.44607888300343,-64.211120702981,4,gps,21:00:00
-31.44607888300343,-64.211120702981,4,gps,21:00:00
-31.446041513374183,-64.211114577426951,4,gps,21:00:00
-31.446041513374183,-64.211114577426951,4,gps,21:00:00
-31.44602037805113,-64.211109668303521,2,gps,21:00:00
-31.44602037805113,-64.211109668303521,2,gps,21:00:00
-31.446003829565893,-64.211103792297251,2,gps,21:00:00
-31.446003829565893,-64.211103792297251,2,gps,21:00:00
-31.44597514428353,-64.211095764115971,3,gps,21:00:00
-31.44597514428353,-64.211095764115971,3,gps,21:00:00
-31.445937834501645,-64.211089575013551,4,gps,21:00:00
-31.445937834501645,-64.211089575013551,4,gps,21:00:00
-31.445898686225245,-64.211089666415621,4,gps,21:00:00
-31.445898686225245,-64.211089666415621,4,gps,21:00:00
-31.445866121298085,-64.211091596142311,3,gps,21:00:00
-31.445866121298085,-64.211091596142311,3,gps,21:00:00
-31.44583894840901,-64.211092829037091,2,gps,21:00:00
-31.44583894840901,-64.211092829037091,2,gps,21:00:00
-31.44582301516924,-64.211094666749331,1,gps,21:00:00
-31.44582301516924,-64.211094666749331,1,gps,21:00:00
-31.445796661138576,-64.211099601543891,2,gps,21:00:00
-31.445796661138576,-64.211099601543891,2,gps,21:00:00
-31.44575458948752,-64.211107254863961,4,gps,21:00:00
-31.44575458948752,-64.211107254863961,4,gps,21:00:00
-31.44571435957739,-64.211114247652941,4,gps,21:00:00
-31.44571435957739,-64.211114247652941,4,gps,21:00:00
-31.445676750858937,-64.211120661712211,4,gps,21:00:00
-31.445676750858937,-64.211120661712211,4,gps,21:00:00
-31.445648365460656,-64.211125937114361,3,gps,21:00:00
-31.445648365460656,-64.211125937114361,3,gps,21:00:00
-31.445624902524127,-64.211127181155391,2,gps,21:00:00
-31.445624902524127,-64.211127181155391,2,gps,21:00:00
-31.445595954335545,-64.211118777206561,3,gps,21:00:00
-31.445595954335545,-64.211118777206561,3,gps,21:00:00
-31.445556995997435,-64.211099191493261,4,gps,21:00:00
-31.445556995997435,-64.211099191493261,4,gps,21:00:00
-31.44553604556473,-64.211062236515251,4,gps,21:00:00
-31.44553604556473,-64.211062236515251,4,gps,21:00:00
-31.445523051116524,-64.211005898866391,5,gps,21:00:00
-31.445523051116524,-64.211005898866391,5,gps,21:00:00
-31.44550953918062,-64.210941188132041,6,gps,21:00:00
-31.44550953918062,-64.210941188132041,6,gps,21:00:00
-31.445496316834543,-64.210867399742131,7,gps,21:00:00
-31.445496316834543,-64.210867399742131,7,gps,21:00:00
-31.445481421989545,-64.210780692840151,8,gps,21:00:00
-31.445481421989545,-64.210780692840151,8,gps,21:00:00
-31.445470534492273,-64.210695618554771,8,gps,21:00:00
-31.445470534492273,-64.210695618554771,8,gps,21:00:00
-31.44546280364803,-64.210607539177091,8,gps,21:00:00
-31.44546280364803,-64.210607539177091,8,gps,21:00:00
-31.44545153691533,-64.210506058428731,10,gps,21:00:00
-31.44545153691533,-64.210506058428731,10,gps,21:00:00
-31.445437998217862,-64.210389952242341,11,gps,21:00:00
-31.445437998217862,-64.210389952242341,11,gps,21:00:00
-31.445424200024547,-64.210269309282251,11,gps,21:00:00
-31.445424200024547,-64.210269309282251,11,gps,21:00:00
-31.445409719065086,-64.210144608060931,12,gps,21:00:00
-31.445409719065086,-64.210144608060931,12,gps,21:00:00
-31.445399196301913,-64.210028984575691,11,gps,21:00:00
-31.445399196301913,-64.210028984575691,11,gps,21:00:00
-31.445384175639383,-64.209900740717941,12,gps,21:00:00
-31.445384175639383,-64.209900740717941,12,gps,21:00:00
-31.445368283662095,-64.209765171205481,13,gps,21:00:00
-31.445368283662095,-64.209765171205481,13,gps,21:00:00
-31.4453500156861,-64.209629803669031,13,gps,21:00:00
-31.4453500156861,-64.209629803669031,13,gps,21:00:00
-31.445330482809194,-64.209488979203661,13,gps,21:00:00
-31.445330482809194,-64.209488979203661,13,gps,21:00:00
-31.44531100481435,-64.209347339812381,13,gps,21:00:00
-31.44531100481435,-64.209347339812381,13,gps,21:00:00
-31.445291067806682,-64.209203644809071,13,gps,21:00:00
-31.445291067806682,-64.209203644809071,13,gps,21:00:00
-31.445273195487367,-64.20904897823921,14,gps,21:00:00
-31.445273195487367,-64.20904897823921,14,gps,21:00:00
-31.445254681264785,-64.208898137650761,14,gps,21:00:00
-31.445254681264785,-64.208898137650761,14,gps,21:00:00
-31.445231139850872,-64.208743957909891,15,gps,21:00:00
-31.445231139850872,-64.208743957909891,15,gps,21:00:00
-31.44520681277677,-64.208583966900561,15,gps,21:00:00
-31.44520681277677,-64.208583966900561,15,gps,21:00:00
-31.445183956932745,-64.20841889216651,16,gps,21:00:00
-31.445183956932745,-64.20841889216651,16,gps,21:00:00
-31.445158275758075,-64.208250950987791,16,gps,21:00:00
-31.445158275758075,-64.208250950987791,16,gps,21:00:00
-31.44513696002665,-64.208077424547131,16,gps,21:00:00
-31.44513696002665,-64.208077424547131,16,gps,21:00:00
-31.445119204229336,-64.207903128113881,16,gps,21:00:00
-31.445119204229336,-64.207903128113881,16,gps,21:00:00
-31.445103744133952,-64.207723748765871,17,gps,21:00:00
-31.445103744133952,-64.207723748765871,17,gps,21:00:00
-31.445084136143443,-64.20754603025321,17,gps,21:00:00
-31.445084136143443,-64.20754603025321,17,gps,21:00:00
-31.44506280492612,-64.207379120677131,16,gps,21:00:00
-31.44506280492612,-64.207379120677131,16,gps,21:00:00
-31.445039879819696,-64.207203216731491,16,gps,21:00:00
-31.445039879819696,-64.207203216731491,16,gps,21:00:00
-31.445020960270185,-64.207029163730131,16,gps,21:00:00
-31.445020960270185,-64.207029163730131,16,gps,21:00:00
-31.44500260541026,-64.2068521348731,16,gps,21:00:00
-31.44500260541026,-64.2068521348731,16,gps,21:00:00
-31.444981550624455,-64.20667217653191,16,gps,21:00:00
-31.444981550624455,-64.20667217653191,16,gps,21:00:00
-31.444957505357948,-64.206493959968331,17,gps,21:00:00
-31.444957505357948,-64.206493959968331,17,gps,21:00:00
-31.44493167632193,-64.206312045013521,17,gps,21:00:00
-31.44493167632193,-64.206312045013521,17,gps,21:00:00
-31.44490584191484,-64.206128058990291,17,gps,21:00:00
-31.44490584191484,-64.206128058990291,17,gps,21:00:00
-31.444890568277366,-64.205954863098971,16,gps,21:00:00
-31.444890568277366,-64.205954863098971,16,gps,21:00:00
-31.4448720772519,-64.205776329897361,16,gps,21:00:00
-31.4448720772519,-64.205776329897361,16,gps,21:00:00
-31.44485385981324,-64.205600438666611,16,gps,21:00:00
-31.44485385981324,-64.205600438666611,16,gps,21:00:00
-31.444829084982153,-64.205419736290881,17,gps,21:00:00
-31.444829084982153,-64.205419736290881,17,gps,21:00:00
-31.444804295199873,-64.205240647841051,16,gps,21:00:00
-31.444804295199873,-64.205240647841051,16,gps,21:00:00
-31.444780282609134,-64.205067629887181,16,gps,21:00:00
-31.444780282609134,-64.205067629887181,16,gps,21:00:00
-31.44475744655608,-64.20490449578191,15,gps,21:00:00
-31.44475744655608,-64.20490449578191,15,gps,21:00:00
-31.444734324486575,-64.20474581384361,15,gps,21:00:00
-31.444734324486575,-64.20474581384361,15,gps,21:00:00
-31.44471186326251,-64.204594249793091,14,gps,21:00:00
-31.44471186326251,-64.204594249793091,14,gps,21:00:00
-31.444695694595072,-64.204451942534921,13,gps,21:00:00
-31.444695694595072,-64.204451942534921,13,gps,21:00:00
-31.44467747632139,-64.204304096115851,14,gps,21:00:00
-31.44467747632139,-64.204304096115851,14,gps,21:00:00
-31.44465727625496,-64.20414904629761,15,gps,21:00:00
-31.44465727625496,-64.20414904629761,15,gps,21:00:00
-31.44463713109659,-64.203985016822741,15,gps,21:00:00
-31.44463713109659,-64.203985016822741,15,gps,21:00:00
-31.44461871062173,-64.203816329288071,16,gps,21:00:00
-31.44461871062173,-64.203816329288071,16,gps,21:00:00
-31.444598777693713,-64.203637579989691,16,gps,21:00:00
-31.444598777693713,-64.203637579989691,16,gps,21:00:00
-31.444577878872643,-64.20345026314951,17,gps,21:00:00
-31.444577878872643,-64.20345026314951,17,gps,21:00:00
-31.444554344585168,-64.203256417023181,18,gps,21:00:00
-31.444554344585168,-64.203256417023181,18,gps,21:00:00
-31.444530268823335,-64.203050479686741,19,gps,21:00:00
-31.444530268823335,-64.203050479686741,19,gps,21:00:00
-31.44450652761305,-64.20283801869291,20,gps,21:00:00
-31.44450652761305,-64.20283801869291,20,gps,21:00:00
-31.444483794279677,-64.202632062335141,19,gps,21:00:00
-31.444483794279677,-64.202632062335141,19,gps,21:00:00
-31.444460217652594,-64.202423881915041,19,gps,21:00:00
-31.444460217652594,-64.202423881915041,19,gps,21:00:00
-31.44443131936138,-64.202221051042571,19,gps,21:00:00
-31.44443131936138,-64.202221051042571,19,gps,21:00:00
-31.444408042434944,-64.202026747174911,18,gps,21:00:00
-31.444408042434944,-64.202026747174911,18,gps,21:00:00
-31.4443845552403,-64.201833043450891,18,gps,21:00:00
-31.4443845552403,-64.201833043450891,18,gps,21:00:00
-31.444362220417258,-64.20164326995131,17,gps,21:00:00
-31.444362220417258,-64.20164326995131,17,gps,21:00:00
-31.44434051937701,-64.2014592447691,17,gps,21:00:00
-31.44434051937701,-64.2014592447691,17,gps,21:00:00
-31.444319687853508,-64.201278191472211,17,gps,21:00:00
-31.444319687853508,-64.201278191472211,17,gps,21:00:00
-31.444292161698137,-64.201092843568791,17,gps,21:00:00
-31.444292161698137,-64.201092843568791,17,gps,21:00:00
-31.444270276258,-64.200917742117141,16,gps,21:00:00
-31.444270276258,-64.200917742117141,16,gps,21:00:00
-31.444252158492667,-64.200743374797311,16,gps,21:00:00
-31.444252158492667,-64.200743374797311,16,gps,21:00:00
-31.444234059865956,-64.20056968902641,16,gps,21:00:00
-31.444234059865956,-64.20056968902641,16,gps,21:00:00
-31.444212673575468,-64.200394984174821,16,gps,21:00:00
-31.444212673575468,-64.200394984174821,16,gps,21:00:00
-31.44419630562171,-64.200226780364321,16,gps,21:00:00
-31.44419630562171,-64.200226780364321,16,gps,21:00:00
-31.444179978489036,-64.200058115818281,16,gps,21:00:00
-31.444179978489036,-64.200058115818281,16,gps,21:00:00
-31.444158004661112,-64.199882999633791,16,gps,21:00:00
-31.444158004661112,-64.199882999633791,16,gps,21:00:00
-31.444137561279224,-64.199716322475481,15,gps,21:00:00
-31.444137561279224,-64.199716322475481,15,gps,21:00:00
-31.444118839275845,-64.199558757265991,14,gps,21:00:00
-31.444118839275845,-64.199558757265991,14,gps,21:00:00
-31.444095735085643,-64.199386332006631,15,gps,21:00:00
-31.444095735085643,-64.199386332006631,15,gps,21:00:00
-31.44407180042852,-64.199218099973861,15,gps,21:00:00
-31.44407180042852,-64.199218099973861,15,gps,21:00:00
-31.44405156908342,-64.199059297005391,14,gps,21:00:00
-31.44405156908342,-64.199059297005391,14,gps,21:00:00
-31.44403692726373,-64.198908520087241,14,gps,21:00:00
-31.44403692726373,-64.198908520087241,14,gps,21:00:00
-31.44401728619268,-64.198744267898231,15,gps,21:00:00
-31.44401728619268,-64.198744267898231,15,gps,21:00:00
-31.443996379969608,-64.198589695056431,14,gps,21:00:00
-31.443996379969608,-64.198589695056431,14,gps,21:00:00
-31.44397964653632,-64.198436712788241,14,gps,21:00:00
-31.44397964653632,-64.198436712788241,14,gps,21:00:00
